vA,v0,v1,v2,aA,a0,a1,a2,t
0.00641819649337307,0.73792586254589565,0.1100203169562956,0.03553124869235373,1.1708359341642611,-0.3179033230744947,0.20823683614251912,-0.05272864570047277,0.2539192662525362
0.12338349389829652,0.785734140093675,0.00151276773683906,0.1926794052000304,1.1778216685363008,-0.3625578437209886,0.15168128481846654,-0.05445572246142761,0.22556828268117168
-0.10627309432999828,0.817418021929181,0.1520506814499485,0.03008503279118836,1.160252795718277,-0.3642363191089216,0.2064851187719032,-0.05264483974959465,0.24061313507751328
0.08166472962482735,0.856405486222329,0.04757346886343811,0.14051593625869313,1.1640355634349089,-0.3756446629242778,0.15651127630121384,-0.05489224906656348,0.2550823922545855
-0.11519786072316576,0.8270442456064597,0.01694337156903963,0.02604793323945233,1.1656198497219206,-0.35271545922833464,0.14774760958663874,-0.05453586628544116,0.2708087610068804
-0.16534467770406155,0.820377640357337,0.0173584672215943,0.1568433402499787,1.1976014841422034,-0.36372747477484046,0.14151507061801577,-0.06543931535988268,0.25678492198688574
0.08586617226308947,0.7672381470541835,-0.0363386105084621,0.03025441298279083,1.152344927536557,-0.3525437752756847,0.21017416664383984,-0.03072623800756269,0.28361025501972714
-0.00670071007944281,0.8253422205750053,0.00276050178674788,0.08206653090324456,1.1564420575978085,-0.3598386449584487,0.17726082500093365,-0.03437847469984969,0.21643691599753723
-0.0749671006123201,0.7589637118493587,0.02955754949851853,0.10911385405051406,1.1683914058174976,-0.3426172487877987,0.15115423218535215,-0.06401250586225793,0.2355105732765819
0.20051932776128445,0.8293046534073072,0.08751947037112093,-0.02632174980544611,1.169325624217108,-0.3494583684947698,0.14984915886238764,-0.05915204416084346,0.24039463363583263
0.10922245925434008,0.7507688760000734,-0.06974553189368984,-0.04477891561595019,1.1449779448961224,-0.34177728386000344,0.15982377819862426,-0.06018159814715387,0.2485904371809453
0.4048604091770955,0.5848567751548471,-0.06618034371460832,-0.08778269243634351,1.1438593923691012,-0.347868391302201,0.1493645527263318,-0.06958055107111534,0.24759242059517225
0.30407286638279296,0.6967138088398469,-0.05777585394174921,0.04571144626394147,1.17177902181401,-0.3372153639285698,0.23160963019949884,-0.07107000318615389,0.24179078833465717
0.1957725622153224,0.5661254643341774,-0.12797719677361546,-0.01371946094972478,1.166891205180147,-0.32690612256573537,0.17587157822433874,-0.06798629393342032,0.2364851331594546
0.4395161309365808,0.850415717094738,-0.17089820240998185,-0.14227977251802632,1.1737699729446678,-0.3306342260529157,0.21730677477906557,-0.01867193718770424,0.25575720291140275
0.15588053057221274,0.8441772614438209,0.00990900626764085,-0.17173816694823363,1.1431620983861712,-0.3277255138748911,0.20540463239521475,-0.06336614612845876,0.22507185858489423
0.07584977334585287,0.6531145908534867,-0.03436405117588898,0.2043637200100617,1.1189674418751054,-0.32457705628886485,0.20812339904229504,-0.05756148545501424,0.23520817663831284
0.39232923363336114,0.8313714570105475,0.01602891434462935,-0.04877582584000484,1.1280125635107114,-0.31970014558028703,0.21801157392454495,-0.05721161299386386,0.25688389335665557
0.16057446260943015,0.6362684267895201,-0.1760383178954653,0.02615442513721735,1.1802800907728324,-0.3324327020171446,0.1982325784707357,-0.04528979756743693,0.2502723603838968
0.15725390434799158,0.8359971881114312,0.04830815453397341,-0.08510573235637231,1.1189942978864624,-0.33779411896688444,0.18467080630868624,-0.05730380846446509,0.2558038535344198
0.08414909867828668,0.8481918979612254,-0.01906323742914795,0.1528464169140874,1.205440511311946,-0.33412883921373937,0.19458171560014564,-0.03133981774889186,0.24752733336663685
0.03540907934222773,0.8213051633622321,-0.08479823404643917,0.15703050225417037,1.1278073108963724,-0.32854478251612756,0.19131902257046873,-0.03129751484150807,0.2474117569783122
0.20657547148176708,0.8650984629813291,-0.06849493313446184,0.03644096286219654,1.1685112381809712,-0.3278768278018312,0.2006975922443282,-0.04005304292303872,0.2479637276856314
7.5268804796232e-4,0.7994297376942121,-0.03133558233148895,0.06534598506204772,1.194998589858327,-0.32700237053014414,0.2218633811182593,-0.06787705693629564,0.2458262546245208
0.221537921076584,0.7829994875481912,-0.06953559350064203,-0.06326533308501181,1.1724497039970596,-0.33063488483745934,0.2043404996836507,-0.00716404868632367,0.23518996742648768
0.1138393473628796,0.8093986231398342,-0.06068072590219509,0.00127177822721369,1.1401620088429771,-0.33064756670049633,0.24994574029012595,-0.01748918294270466,0.22803784851635933
0.1332705535097672,0.7866874135365103,0.06739889786928382,0.00778657886766433,1.1533503083136034,-0.29837765902719515,0.2587644047220963,0.00771266875980207,0.253567834562758
0.1757570312723457,0.9179305649043232,0.05132638083077623,0.02320658696816015,1.166476517623546,-0.3042278306670705,0.2021705331402252,-0.02653430361757247,0.2283493227174951
0.19992238626542488,1.030865437259282,0.06430863045682489,0.0221900863887132,1.1252121271649698,-0.3016069227447311,0.21349024990553425,-0.02157148455493148,0.2451628152164905
0.3259312876474466,1.0437749087965362,-0.02602654221361616,0.14275998156857211,1.1319486683203162,-0.3171879521007738,0.2309517546590054,-0.01707121874911862,0.24479303084744625
0.14800268251149368,0.9266909126014992,0.04839972928201438,0.04709925366329128,1.1399683140407493,-0.31728292817718284,0.23092350146675453,-0.04532950226254931,0.2402947471661743
0.08286602670937368,0.96611817257376,-0.0400282811534436,0.0650138071593839,1.1821662992868631,-0.3239477053544134,0.18056473237193393,-0.05037243810555428,0.24126736901986912
0.15688750322395195,0.9057994823083424,0.12820411695555528,0.17038870273359474,1.1672059170833815,-0.32259957829128844,0.2017714895999287,-0.04529681904831997,0.2433600065301421
0.10303280291548116,0.9249956114951032,0.14386482028320272,0.14810467380885228,1.157359261991589,-0.33974401691997647,0.19946216350484353,-0.03622029230278641,0.24504047347252383
-0.04548612175723334,0.8261362499843083,0.15714145488105896,0.04654492652105966,1.10077846909249,-0.34336814869714677,0.23690864919604773,-0.00639493967914185,0.25069117415276754
0.10779306094306426,0.7224145111453549,0.10763082114173644,0.04581046222307365,1.1784140851040483,-0.34674957048068683,0.21605720155501057,-0.01073695090920646,0.24251157191244224
-0.2551079423510529,0.7679587723101069,0.1276827185230889,-0.01538819841653546,1.1787450292251107,-0.34892875018101277,0.21398540077054137,-0.02841266889108196,0.2543873245910453
-0.02311382724231575,0.7374040689827897,0.02676072734549471,0.00480874352988537,1.1507002693408872,-0.3429770052391168,0.17846731433060575,-0.03101007340937047,0.23542361751585697
0.00336441806078428,0.8201149693144749,0.02197769721342356,0.1824530005966002,1.1629405050767396,-0.3307843264309333,0.22132888196965944,-0.02187439264207151,0.23535171961759063
0.08399923222419721,1.0580649540038494,0.01381042626406217,0.2166651488528164,1.2120540258677115,-0.3250189163092165,0.189234846786985,-0.03433952974161358,0.2428743694769125
0.03687296859940903,1.1833059479204415,0.19149618241911023,0.09463136125744272,1.1749697903325371,-0.3266823701638482,0.17597523818070723,-0.04753314241832115,0.24639075791917572
0.03963925301383704,0.7320244995984297,0.16882743166659314,0.09945344415526408,1.1765819887176865,-0.332326335117256,0.18810631165386063,-0.06250019351127906,0.23286524529402525
