vA,v0,v1,v2,aA,a0,a1,a2,t
0.43642972861545104,0.7225861403796143,0.00582042747702728,-0.04638885693423852,1.1437661642501171,-0.30634851521261547,0.21200372611600832,-0.03441419519204515,0.24595909961439763
0.02420480932077517,0.6904405559242446,0.03592106673554374,-0.01516933269088566,1.1227508130313717,-0.3163748290188687,0.1971859610631493,-0.04171830746638562,0.24181344147422387
0.32302095659357277,0.6739714876977011,-5.0351564558076e-4,0.07304060347606053,1.185102639033865,-0.3078449337854391,0.1852628918194029,-0.02776534500320589,0.2508195418750033
0.22020156081866957,0.7464163224984874,0.04705828976722383,0.10711582805522556,1.174905008324994,-0.30150142947352954,0.2122485273589416,4.3794489749684e-4,0.25251474546927555
0.0573486047544495,0.7601153430814414,0.11653541399807628,0.1027537112903602,1.1368820467965923,-0.32828804141567297,0.2307403085236141,0.00867908036099426,0.2555014711305219
0.42872994145822896,0.6340312759096233,0.08072752198045216,-0.00203249399813412,1.1623006099265454,-0.3264164736071661,0.2307090950430583,0.01021718225993785,0.24058271312621643
0.28536457776436924,0.7811556476522156,0.06457217295480298,0.00870453730477119,1.1314338851598893,-0.32783769537286966,0.18031843411446624,-0.0350707400040455,0.25220352773092564
0.11211496386477245,0.6534479816422696,0.0889425494119945,-0.00436626626704836,1.1216358055774371,-0.33213910536323366,0.1899634071255225,-0.04520021813026215,0.22367872601564265
-0.16544851095898272,0.6425841186941571,0.13087350433092296,0.0405066057210298,1.2119785181216722,-0.3347809160774143,0.1830460075188463,-0.02612538170296945,0.2507009755266023
0.1709186137075735,0.8502994234179136,0.10742048510297487,-0.03163112176983862,1.2068938516481285,-0.3202393767360583,0.21362544550206913,-0.02689685534114101,0.25047294744734455
0.12141618425545878,0.6058478962616982,0.03167880001316583,0.09911644882222966,1.1294083333851588,-0.3121603396559185,0.15857970274013705,-0.02880312572880319,0.2516614844065852
-0.10389706829138565,0.7513682995841571,0.1482607549425505,0.02485287795942169,1.1826743116087772,-0.31468571672436585,0.1861423586671159,-0.01210395417985821,0.23316586680235615
-0.09978622907678464,0.7254931951136866,0.16034909922340845,0.13076048897047726,1.148619337482761,-0.3202687657389448,0.18901735267720168,0.01020145111028651,0.24281588236275117
0.04765053236100462,0.8065728124366136,0.06359293470514829,0.02787723227308541,1.1477481726201333,-0.25887863096843045,0.17976378311035077,-0.01317909218117339,0.2643869284080281
-0.05037924446929914,0.7679415211416315,0.09745970801634508,-0.01737612572099046,1.154637557522718,-0.2684624736338103,0.19006437565689216,-0.01271461927490578,0.23673433614499992
0.13346348057887053,0.6894623050970541,0.01172213703444566,0.00621211030135307,1.1837787300662637,-0.29965282365701057,0.18940246109678513,-5.4396731460564e-4,0.23718657995914555
0.1793962791575546,0.8337673626097695,0.0581240762204166,-0.02695116694060187,1.1711192477331922,-0.3075080638352997,0.1791448393056413,-0.00482632494317342,0.24789774926587896
0.45256633643736766,0.682085398626526,0.01807148173780057,0.1101249155852132,1.1313424797320055,-0.2948553664551158,0.18703218294869503,-0.03597165071354116,0.25418282432207795
0.1900381868924584,0.7155767387371021,0.08040159079578366,0.04849797912578091,1.1628179317770424,-0.281839848060397,0.21239926453473873,-0.03832847479788847,0.23456360872037432
0.07845811514490646,0.8244441674372969,0.04022814400174754,0.02170713435752319,1.145941424060266,-0.31067533459633256,0.20238992691015875,-0.03157550281309777,0.23969587458358768
0.2761192185000695,0.7526576263255217,0.05794682520903294,0.02429956720439709,1.120180436203812,-0.29063544410263664,0.203294209794139,-0.00421074289431259,0.23350372906592357
0.2251283795574292,0.7321142759078144,0.06056906023061596,0.04178045744905416,1.126260164418146,-0.3043230087934825,0.24109669543475443,0.00924149653597762,0.23226540705174792
0.26823048497245205,0.8547839448988073,0.03588213295743807,0.05917158544259077,1.1237342615108428,-0.25968952414067537,0.2349946559417696,0.03160859033902669,0.24460157911881397
0.2770126002899685,0.8132704661625617,0.07096621199559836,0.00817480279756788,1.136664745930125,-0.28612266061723673,0.2256153149405428,0.02668856510212953,0.2439679607539696
0.1513362826178965,0.7315188845051199,0.01244593650606724,0.02188937992242021,1.118341171298246,-0.280339519766723,0.19528171247834544,-0.02653909630165952,0.24670101975042963
0.17418556035430233,0.7811445550073133,0.00708773646189862,0.06849289981348641,1.1508546176318188,-0.2856206467856625,0.18421626125654425,-0.02089251716901055,0.2378646131457207
0.14025381708475637,0.6398623699137034,-0.02009349171336577,0.05273121920406098,1.1043743634928032,-0.29011348674055787,0.2151550989815043,0.00711798108455896,0.2441291622921605
-0.00905315637466133,0.7246606394472999,0.03364626568649195,-0.0684586711132828,1.1662011688736096,-0.28412394215891484,0.19009020927367756,3.6178271537147e-4,0.2339063201766342
0.1888403852333319,0.7130603409223076,0.10074981033024784,-0.04200663058462533,1.171731953853357,-0.3017993983975924,0.19208463527993835,-0.04297692571156429,0.23615291121642196
0.04168820647370692,0.6482641260976342,0.06929902938959012,0.00486543210074527,1.1963801533479137,-0.30998701026627457,0.20113397274242664,-0.00820502852064224,0.23831658466727224
0.15428086253526865,0.8645404318952501,0.0557783368593716,0.04120781227740072,1.131511700563834,-0.32767264378031885,0.15622713624629475,-0.03293149991932476,0.25479805626262214
-0.09248096599999914,0.86824520758083,0.19080860339787403,0.03720692198285343,1.2149368803077871,-0.3322135341939236,0.1851182738268961,-0.03582039537218845,0.25125607857274584
0.00663239273700036,0.7707212245511128,-0.02472153235048806,0.09998918435709604,1.1222774477728852,-0.32455392518695825,0.20631885872090455,-0.04354679111551524,0.2543622466460987
0.22676265420626585,0.9854568043917482,-0.0237279840191891,0.03878486216711656,1.140622744289891,-0.32416120783000685,0.2064376373468626,-0.04792990647757877,0.24284893607490332
-0.00829198400916667,0.9147071157069884,0.03435809648262358,-0.08213058982950319,1.1427499126232037,-0.3125730819257087,0.1923452668019688,-0.05124226102406488,0.24363790798774193
0.3156578875445122,0.8116987021786639,-0.02294208859004951,-0.11921204081919888,1.174458306269954,-0.31139230257210754,0.1839127618881944,-0.05009563993257882,0.24288404128474617
0.19914162636401775,0.687299056808092,-0.07887551480951699,-0.08937150773539992,1.139875431769564,-0.3064076610154929,0.16692659279140398,-0.03257543489686868,0.23669529302225595
0.4435832154501189,0.7031293582762672,-0.03775994481723529,-0.10059758583767436,1.1499598109007465,-0.311447071176863,0.1703419011588785,-0.01017504057154122,0.24865442109005245
0.2928738027060023,0.4409303347214175,-0.05685014595026183,-0.10813511048704856,1.0935525517593967,-0.321822126356933,0.15753932585870986,-0.00377440008341332,0.22917501416060385
0.4707307370223221,0.5759959517572837,-0.05860073514997187,-0.13600266171978193,1.1833665230973391,-0.31357124345907283,0.22458192896445656,-0.00814026831894008,0.2256012897760551
0.38776817456148555,0.5439895835888019,-0.08411755186705239,-0.0938061917836416,1.159061962150463,-0.3161547675681298,0.2160569540054864,0.00210679225064468,0.2278644391021507
0.41062697729120007,0.5460079752004638,0.00274393818302706,-0.09791795070944974,1.1367346168968786,-0.3175343221686588,0.2087033587654828,0.01095763046455378,0.254392016355354
0.04651524854283429,0.5484948808290262,-0.0498813038075765,-0.00496740078390933,1.1461992763263695,-0.2991144489928587,0.18009826779654342,-0.03254675663448071,0.24699440798332625
0.402237824719256,0.7362053891836325,-0.04856964996225278,0.02265355878659275,1.1420109388234227,-0.32926614759590356,0.17525009941473402,-0.01695435440097829,0.2593013136815307
-0.05372008209422779,0.6689477420362329,0.06434941297507676,-0.11852191598615372,1.1228807828144969,-0.3358617002053016,0.16874985527280015,-0.04298483163479419,0.24574726242497283
0.17990894252952533,0.9741931833007008,0.04699982236098888,0.20420119862246844,1.1148425696881186,-0.31335250940777853,0.1769754939146806,-0.03065928412205781,0.2480863202124917
-0.01945045430846576,0.5993882294091386,0.06106544406295741,0.12782060353569752,1.159832295360431,-0.30338304085798595,0.18900119910445912,-0.03119203424907715,0.2453810131949012
