vA,v0,v1,v2,aA,a0,a1,a2,t
0.3670859923489067,0.9641662260898662,-0.124468269024149,-0.2480945595133832,1.2779390539891735,-0.44588914136700697,0.16794704821648815,-0.0014897748490484,0.2474859601915765
0.6049266770913073,0.8542622683266607,-0.2994200654684263,-0.21122506352411408,1.307400695887196,-0.4693101951759496,0.1861408448480743,-0.00197350651890376,0.24561950640478583
0.5862557409672647,1.029115670402435,-0.287286512660585,-0.18166746251697188,1.3001453020354603,-0.46531792860296206,0.14769187100811443,-2.9853888720267e-4,0.25314626765245984
0.253328408205962,0.920560582361306,-0.21279087097572957,-0.1886946596208929,1.2729429851275331,-0.48494423577692897,0.13988072467830345,-0.04694153968776488,0.25589407494220157
0.49543404799815,0.8434435978393624,-0.15915991741950347,-0.20365194266260253,1.236351029235545,-0.5070437964552605,0.0959215497741114,-0.05233558842064989,0.2466128230705354
0.49597237262021737,0.7972156431706943,-0.1573695805990608,-0.24623855467087755,1.2565439975711394,-0.4858486042855646,0.13571870018893978,-0.04914640649819953,0.25852673962126715
0.20344136179029224,0.5965787186431336,0.01781107186524971,-0.20842623484352224,1.2529712702775009,-0.49463180466583656,0.16912884996137298,0.03936471088745177,0.2457095137889792
0.18621390555434444,0.8330444072599625,-0.24164108023053385,-0.2222484841511138,1.2794150281617622,-0.47634812094707263,0.17340021631258318,-0.03506391303840434,0.24556233374909384
0.21968856329812633,0.7918381327528929,-0.2792017765395639,-0.2236146107453851,1.268882925983289,-0.4923516366654185,0.1520859957251166,0.0033834597765661,0.26272890810905136
0.30534969703047665,0.8169854995865693,-0.166699057854584,-0.271079072517033,1.2849338233738643,-0.45957433910753726,0.1333271827137263,-0.02310542872194029,0.2655648380981848
0.1928131301310191,0.6169088702697021,-0.21313290388184505,-0.1620169321180907,1.2989262391418894,-0.4832516013017906,0.13730488448596742,-0.03251882282763073,0.2563728902151333
0.3871256960067184,0.6498635233023904,-0.22078677778512984,-0.20209437447796744,1.2229881930139674,-0.5067052891320062,0.14507279665129225,0.0175536169456021,0.2559878556757591
0.2640698263376682,0.716408501239922,-0.17033709881819323,-0.23694033654166924,1.2317755023627577,-0.4993044181702215,0.1439685596683614,-0.01276419651654127,0.24997085903538735
0.4046447814520393,0.7627413928836684,-0.1426829851313951,-0.23658321058598408,1.2900859861041294,-0.4861737354984435,0.1556024276102075,-0.02400076856780696,0.2532178247986038
0.4032745239486552,0.916886576055119,-0.10008779859736627,-0.16662872325779116,1.321129849396714,-0.46182379296424786,0.14932170633362224,-0.0035176370355257,0.25309112697624575
0.17158102071524603,1.0405398709981457,-0.11094361349261377,-0.2113210222576994,1.2922129168066705,-0.4710848881835978,0.1419388778577649,-0.00844067288739616,0.25358070172684405
0.45953946977160864,0.7432091264037052,-0.09678418928455051,-0.10333144462863432,1.257687397208211,-0.4723310286779673,0.1252779641026192,0.0103650246322563,0.2618170601200454
