subj_idx,visit,response,rt,acc,cond,ctrl
0,1,1,0.9761,1,Dual,HH
0,1,1,0.6113,1,Dual,HH
0,1,1,0.487,1,Dual,HH
0,1,0,1.3333,1,Dual,HH
0,1,1,0.8145,1,Dual,HH
0,1,1,0.5656,1,Dual,HH
0,1,1,0.831,1,Dual,HH
0,1,1,0.5571,1,Dual,HH
0,1,0,0.7123,1,Dual,HH
0,1,1,0.5887,1,Dual,HH
0,1,1,0.6199,1,Dual,HH
0,1,0,0.68,1,Dual,HH
0,1,0,0.8154,1,Dual,HH
0,1,1,0.7404,1,Dual,HH
0,1,0,0.7556,1,Dual,HH
0,1,1,0.4993,1,Dual,HH
0,1,0,0.7035,1,Dual,HH
0,1,0,0.8623,1,Dual,HH
0,1,0,1.2075,1,Dual,HH
0,1,1,1.6716,1,Dual,HH
0,1,0,0.9308,1,Dual,HH
0,1,1,0.6054,1,Dual,HH
0,1,1,0.6025,1,Dual,HH
0,1,1,0.7187,1,Dual,HH
0,1,0,0.7298,1,Dual,HH
0,1,0,1.2858,1,Dual,HH
0,1,0,1.1983,1,Dual,HH
0,1,0,0.6604,1,Dual,HH
0,1,1,1.1496,1,Dual,HH
0,1,1,0.7698,1,Dual,HH
0,1,0,1.2636,1,Dual,HH
0,1,1,0.5578,1,Dual,HH
0,1,0,1.2952,1,Dual,HH
0,1,1,0.6354,1,Dual,HH
0,1,0,0.7645,1,Dual,HH
0,1,1,0.7637,1,Dual,HH
0,1,1,0.6492,1,Dual,HH
0,1,1,0.5243,1,Dual,HH
0,1,1,1.0404,1,Dual,HH
0,1,1,0.6866,1,Dual,HH
0,1,0,0.7617,1,Dual,HH
0,1,1,0.7669,1,Dual,HH
0,1,0,0.8728,1,Dual,HH
0,1,1,0.569,1,Dual,HH
0,1,1,0.4282,1,Dual,HH
0,1,1,0.5384,1,Dual,HH
0,1,1,1.2671,1,Dual,HH
0,1,1,0.5753,1,Dual,HH
0,1,0,0.3354,1,Delay,HL
0,1,0,0.4526,1,Delay,HL
0,1,0,0.4247,1,Delay,HL
0,1,0,0.3839,1,Delay,HL
0,1,0,0.5283,1,Delay,HL
0,1,0,0.3395,1,Delay,HL
0,1,0,0.3257,1,Delay,HL
0,1,0,0.4662,1,Delay,HL
0,1,0,0.3363,1,Delay,HL
0,1,0,0.4196,1,Delay,HL
0,1,0,0.3907,1,Delay,HL
0,1,0,0.404,1,Delay,HL
0,1,0,0.3262,1,Delay,HL
0,1,0,0.5474,1,Delay,HL
0,1,0,0.4126,1,Delay,HL
0,1,0,0.3596,1,Delay,HL
0,1,0,0.4007,1,Delay,HL
0,1,0,0.4618,1,Delay,HL
0,1,0,0.4879,1,Delay,HL
0,1,0,0.5556,1,Delay,HL
0,1,0,0.3438,1,Delay,HL
0,1,0,0.3001,1,Delay,HL
0,1,0,0.3369,1,Delay,HL
0,1,0,0.4599,1,Delay,HL
0,1,0,0.3702,1,Delay,HL
0,1,0,0.3455,1,Delay,HL
0,1,0,0.3837,1,Delay,HL
0,1,0,0.612,1,Delay,HL
0,1,0,0.9281,1,Delay,HL
0,1,0,0.5423,1,Delay,HL
0,1,0,0.6254,1,Delay,HL
0,1,0,0.3085,1,Delay,HL
0,1,0,0.3267,1,Delay,HL
0,1,0,0.4379,1,Delay,HL
0,1,0,0.3144,1,Delay,HL
0,1,0,0.4115,1,Delay,HL
0,1,0,0.6747,1,Delay,HL
0,1,0,0.6926,1,Delay,HL
0,1,0,0.4478,1,Delay,HL
0,1,0,0.2639,1,Delay,HL
0,1,0,0.608,1,Delay,HL
0,1,0,0.4675,1,Delay,HL
0,1,0,0.5217,1,Delay,HL
0,1,0,0.5069,1,Delay,HL
0,1,0,0.487,1,Delay,HL
0,1,0,0.3387,1,Delay,HL
0,1,0,0.3508,1,Delay,HL
0,1,0,0.465,1,Delay,HL
0,1,0,0.5381,1,Delay,HL
0,1,0,0.6979,1,Switch,LH
0,1,1,0.6451,1,Switch,LH
0,1,1,0.6439,1,Switch,LH
0,1,1,0.6421,1,Switch,LH
0,1,1,0.6193,1,Switch,LH
0,1,0,0.633,1,Switch,LH
0,1,1,1.0122,1,Switch,LH
0,1,0,0.9443,1,Switch,LH
0,1,0,0.8735,1,Switch,LH
0,1,0,0.8273,1,Switch,LH
0,1,0,0.4914,1,Switch,LH
0,1,1,0.7937,1,Switch,LH
0,1,1,0.5639,1,Switch,LH
0,1,0,0.772,1,Switch,LH
0,1,0,0.976,1,Switch,LH
0,1,1,0.5852,1,Switch,LH
0,1,1,0.6323,1,Switch,LH
0,1,1,0.8168,1,Switch,LH
0,1,1,0.508,1,Switch,LH
0,1,0,0.7901,1,Switch,LH
0,1,1,0.6542,1,Switch,LH
0,1,1,0.5758,1,Switch,LH
0,1,0,0.8689,1,Switch,LH
0,1,1,0.508,1,Switch,LH
0,1,0,0.6711,1,Switch,LH
0,1,1,0.8503,1,Switch,LH
0,1,1,0.5174,1,Switch,LH
0,1,1,1.4401,1,Switch,LH
0,1,0,0.7002,1,Switch,LH
0,1,1,0.5254,1,Switch,LH
0,1,0,0.6123,1,Switch,LH
0,1,1,0.3105,1,Switch,LH
0,1,0,0.3486,0,Switch,LH
0,1,0,0.7898,1,Switch,LH
0,1,1,0.4043,1,Switch,LH
0,1,1,0.5474,1,Switch,LH
0,1,0,0.7135,1,Switch,LH
0,1,0,0.6237,1,Switch,LH
0,1,0,0.6118,1,Switch,LH
0,1,0,0.7455,1,Switch,LH
0,1,0,0.5457,1,Switch,LH
0,1,1,0.6948,1,Switch,LH
0,1,1,0.5934,1,Switch,LH
0,1,1,0.5826,1,Switch,LH
0,1,1,0.5978,1,Switch,LH
0,1,1,0.686,1,Switch,LH
0,1,0,1.9207,1,Base,LL
0,1,0,0.95,1,Base,LL
0,1,0,0.9537,1,Base,LL
0,1,0,0.7169,1,Base,LL
0,1,0,0.637,1,Base,LL
0,1,1,0.4771,1,Base,LL
0,1,0,1.3904,1,Base,LL
0,1,1,0.6775,1,Base,LL
0,1,0,0.9587,1,Base,LL
0,1,0,1.0468,1,Base,LL
0,1,0,2.3339,1,Base,LL
0,1,0,1.085,1,Base,LL
0,1,0,0.7758,1,Base,LL
0,1,0,0.6889,1,Base,LL
0,1,0,0.622,1,Base,LL
0,1,0,0.5972,1,Base,LL
0,1,0,0.6195,1,Base,LL
0,1,1,0.6395,1,Base,LL
0,1,0,0.6431,1,Base,LL
0,1,1,0.8613,1,Base,LL
0,1,1,0.8525,1,Base,LL
0,1,0,1.4776,1,Base,LL
0,1,1,0.4857,1,Base,LL
0,1,1,0.6429,1,Base,LL
0,1,1,0.6101,1,Base,LL
0,1,1,0.8139,1,Base,LL
0,1,1,0.3881,1,Base,LL
0,1,1,0.4433,1,Base,LL
0,1,1,0.4044,1,Base,LL
0,1,1,0.6978,1,Base,LL
0,1,0,1.151,1,Base,LL
0,1,0,1.4386,1,Base,LL
0,1,0,1.0018,1,Base,LL
0,1,0,0.4898,1,Base,LL
0,1,1,0.4999,1,Base,LL
0,1,1,0.4552,1,Base,LL
0,1,0,0.5451,1,Base,LL
0,1,0,0.5783,1,Base,LL
0,1,0,0.9664,1,Base,LL
0,1,0,0.8112,1,Base,LL
0,1,1,0.6944,1,Base,LL
0,1,1,0.7951,1,Base,LL
0,1,0,0.7873,1,Base,LL
0,1,1,1.793,1,Base,LL
0,1,0,1.1702,1,Base,LL
0,1,0,0.6004,1,Base,LL
0,1,0,0.8626,1,Base,LL
0,2,0,1.0701,1,Dual,HH
0,2,1,0.7973,1,Dual,HH
0,2,1,0.6202,1,Dual,HH
0,2,1,0.5195,1,Dual,HH
0,2,1,1.8293,0,Dual,HH
0,2,1,0.6914,1,Dual,HH
0,2,1,0.5264,1,Dual,HH
0,2,0,0.7256,1,Dual,HH
0,2,1,0.6497,1,Dual,HH
0,2,0,0.8709,1,Dual,HH
0,2,1,0.7908,1,Dual,HH
0,2,0,0.9751,1,Dual,HH
0,2,1,0.7537,1,Dual,HH
0,2,1,0.5419,1,Dual,HH
0,2,1,0.7869,0,Dual,HH
0,2,0,1.5911,1,Dual,HH
0,2,1,0.815,1,Dual,HH
0,2,0,0.7211,1,Dual,HH
0,2,1,0.9589,1,Dual,HH
0,2,0,1.1111,1,Dual,HH
0,2,0,1.5633,1,Dual,HH
0,2,1,1.0074,1,Dual,HH
0,2,0,0.4242,0,Dual,HH
0,2,0,0.9244,1,Dual,HH
0,2,1,1.5998,1,Dual,HH
0,2,0,1.242,1,Dual,HH
0,2,0,2.1421,1,Dual,HH
0,2,0,1.1311,1,Dual,HH
0,2,0,1.0296,1,Dual,HH
0,2,0,0.6397,1,Dual,HH
0,2,0,1.4449,1,Dual,HH
0,2,0,0.8411,1,Dual,HH
0,2,0,0.6337,1,Dual,HH
0,2,1,0.7248,1,Dual,HH
0,2,0,0.5994,1,Dual,HH
0,2,0,0.8905,1,Dual,HH
0,2,1,0.6097,1,Dual,HH
0,2,1,0.7942,1,Dual,HH
0,2,1,0.5708,1,Dual,HH
0,2,0,0.6879,1,Dual,HH
0,2,1,0.9803,1,Dual,HH
0,2,1,0.6965,1,Dual,HH
0,2,1,0.6317,1,Dual,HH
0,2,0,0.8188,1,Dual,HH
0,2,1,0.87,1,Dual,HH
0,2,1,0.7112,1,Dual,HH
0,2,1,0.5524,1,Dual,HH
0,2,0,0.8335,1,Dual,HH
0,2,0,0.3916,1,Delay,HL
0,2,0,0.3228,1,Delay,HL
0,2,0,0.3787,1,Delay,HL
0,2,0,0.4528,1,Delay,HL
0,2,0,0.3087,1,Delay,HL
0,2,0,0.2848,1,Delay,HL
0,2,0,0.384,1,Delay,HL
0,2,0,0.4482,1,Delay,HL
0,2,0,0.4295,1,Delay,HL
0,2,0,0.5617,1,Delay,HL
0,2,0,0.5379,1,Delay,HL
0,2,0,0.4734,1,Delay,HL
0,2,0,0.3557,1,Delay,HL
0,2,0,0.4048,1,Delay,HL
0,2,0,0.5645,1,Delay,HL
0,2,0,0.5026,1,Delay,HL
0,2,0,0.4728,1,Delay,HL
0,2,0,0.8359,1,Delay,HL
0,2,0,0.4385,1,Delay,HL
0,2,0,0.4297,1,Delay,HL
0,2,0,0.4997,1,Delay,HL
0,2,0,0.476,1,Delay,HL
0,2,0,0.3884,1,Delay,HL
0,2,0,0.6105,1,Delay,HL
0,2,0,0.5844,1,Delay,HL
0,2,0,0.4155,1,Delay,HL
0,2,0,0.5407,1,Delay,HL
0,2,0,0.4318,1,Delay,HL
0,2,0,0.8412,1,Delay,HL
0,2,0,0.6304,1,Delay,HL
0,2,0,0.4149,1,Delay,HL
0,2,0,0.48,1,Delay,HL
0,2,0,0.5252,1,Delay,HL
0,2,0,0.5254,1,Delay,HL
0,2,0,0.3008,1,Delay,HL
0,2,0,0.509,1,Delay,HL
0,2,0,0.5301,1,Delay,HL
0,2,0,0.4463,1,Delay,HL
0,2,0,0.3446,1,Delay,HL
0,2,0,0.4648,1,Delay,HL
0,2,0,0.3924,1,Delay,HL
0,2,0,0.3716,1,Delay,HL
0,2,0,0.4084,1,Delay,HL
0,2,0,0.3764,1,Delay,HL
0,2,0,0.4598,1,Delay,HL
0,2,0,0.4589,1,Delay,HL
0,2,0,0.456,1,Delay,HL
0,2,0,0.3701,1,Delay,HL
0,2,0,0.6252,1,Switch,LH
0,2,1,0.6044,1,Switch,LH
0,2,1,0.6615,1,Switch,LH
0,2,0,0.7917,1,Switch,LH
0,2,0,0.5181,1,Switch,LH
0,2,0,0.4043,1,Switch,LH
0,2,0,0.7315,1,Switch,LH
0,2,0,0.6007,1,Switch,LH
0,2,0,0.4985,1,Switch,LH
0,2,0,0.5267,1,Switch,LH
0,2,1,0.701,1,Switch,LH
0,2,1,0.5291,1,Switch,LH
0,2,0,0.6011,1,Switch,LH
0,2,1,0.5443,1,Switch,LH
0,2,1,0.5264,1,Switch,LH
0,2,1,0.7056,1,Switch,LH
0,2,1,0.5232,1,Switch,LH
0,2,1,0.4285,1,Switch,LH
0,2,1,0.8079,1,Switch,LH
0,2,0,0.997,1,Switch,LH
0,2,0,1.1062,1,Switch,LH
0,2,0,0.6923,1,Switch,LH
0,2,0,0.4705,1,Switch,LH
0,2,0,0.4018,1,Switch,LH
0,2,1,0.5986,1,Switch,LH
0,2,1,0.6987,1,Switch,LH
0,2,0,1.3199,1,Switch,LH
0,2,1,0.5691,1,Switch,LH
0,2,0,0.6296,1,Switch,LH
0,2,1,0.5006,1,Switch,LH
0,2,1,0.4599,1,Switch,LH
0,2,0,0.504,1,Switch,LH
0,2,1,0.4164,1,Switch,LH
0,2,1,0.5085,1,Switch,LH
0,2,0,0.3424,1,Switch,LH
0,2,0,0.4205,1,Switch,LH
0,2,0,0.6183,1,Switch,LH
0,2,0,0.4704,1,Switch,LH
0,2,1,0.5452,1,Switch,LH
0,2,0,0.6973,1,Switch,LH
0,2,0,0.5955,1,Switch,LH
0,2,1,0.5136,1,Switch,LH
0,2,0,0.629,1,Switch,LH
0,2,1,0.6702,1,Switch,LH
0,2,1,0.5934,1,Switch,LH
0,2,0,1.5884,1,Switch,LH
0,2,1,0.5167,1,Switch,LH
0,2,0,0.6528,1,Switch,LH
0,2,1,0.932,1,Base,LL
0,2,0,0.683,1,Base,LL
0,2,0,0.5833,1,Base,LL
0,2,0,0.9414,1,Base,LL
0,2,1,0.5578,1,Base,LL
0,2,1,0.444,1,Base,LL
0,2,1,0.5356,1,Base,LL
0,2,1,0.6328,1,Base,LL
0,2,1,0.661,1,Base,LL
0,2,0,1.8051,1,Base,LL
0,2,1,0.4781,1,Base,LL
0,2,0,0.7242,1,Base,LL
0,2,1,0.5971,1,Base,LL
0,2,1,0.4662,1,Base,LL
0,2,0,0.6314,1,Base,LL
0,2,1,0.5126,1,Base,LL
0,2,0,0.7312,1,Base,LL
0,2,1,0.6553,1,Base,LL
0,2,0,0.5715,1,Base,LL
0,2,1,0.6156,1,Base,LL
0,2,0,0.8392,1,Base,LL
0,2,1,0.5365,1,Base,LL
0,2,1,0.6866,1,Base,LL
0,2,0,0.5848,1,Base,LL
0,2,0,1.0734,1,Base,LL
0,2,0,0.8566,1,Base,LL
0,2,0,0.7498,1,Base,LL
0,2,1,1.7653,1,Base,LL
0,2,0,0.7827,1,Base,LL
0,2,0,0.6889,1,Base,LL
0,2,0,0.747,0,Base,LL
0,2,0,0.8721,1,Base,LL
0,2,1,0.4923,1,Base,LL
0,2,0,0.5655,1,Base,LL
0,2,0,0.5456,1,Base,LL
0,2,0,0.6587,1,Base,LL
0,2,1,0.5491,1,Base,LL
0,2,1,0.5872,1,Base,LL
0,2,1,0.6549,1,Base,LL
0,2,0,0.678,1,Base,LL
0,2,0,0.4399,1,Base,LL
0,2,0,0.681,1,Base,LL
0,2,1,0.6649,1,Base,LL
0,2,0,0.6901,1,Base,LL
0,2,1,0.6943,1,Base,LL
0,2,1,1.0384,1,Base,LL
0,2,0,0.6576,1,Base,LL
0,2,0,1.0018,1,Base,LL
0,3,1,1.5101,1,Dual,HH
0,3,1,0.9363,1,Dual,HH
0,3,0,0.9965,1,Dual,HH
0,3,1,0.8667,1,Dual,HH
0,3,1,1.4764,1,Dual,HH
0,3,1,0.5967,1,Dual,HH
0,3,0,0.8026,1,Dual,HH
0,3,1,0.6577,1,Dual,HH
0,3,0,0.9088,1,Dual,HH
0,3,1,0.538,1,Dual,HH
0,3,1,0.485,1,Dual,HH
0,3,0,0.6273,1,Dual,HH
0,3,1,0.9036,1,Dual,HH
0,3,0,0.8317,1,Dual,HH
0,3,1,0.5698,1,Dual,HH
0,3,1,0.739,1,Dual,HH
0,3,0,0.7969,1,Dual,HH
0,3,0,0.942,1,Dual,HH
0,3,1,0.7883,1,Dual,HH
0,3,0,0.6414,1,Dual,HH
0,3,0,0.8656,1,Dual,HH
0,3,1,0.9277,1,Dual,HH
0,3,1,0.6333,1,Dual,HH
0,3,1,0.5345,1,Dual,HH
0,3,0,1.5856,1,Dual,HH
0,3,1,0.8028,1,Dual,HH
0,3,1,0.6389,1,Dual,HH
0,3,1,0.7781,1,Dual,HH
0,3,0,0.6225,1,Dual,HH
0,3,1,0.7896,1,Dual,HH
0,3,0,1.0078,1,Dual,HH
0,3,1,0.6249,1,Dual,HH
0,3,0,0.8033,1,Dual,HH
0,3,0,0.7815,1,Dual,HH
0,3,1,0.5571,1,Dual,HH
0,3,1,0.4172,1,Dual,HH
0,3,0,0.6174,1,Dual,HH
0,3,1,0.5346,1,Dual,HH
0,3,1,0.5863,1,Dual,HH
0,3,0,0.6685,1,Dual,HH
0,3,1,0.7838,1,Dual,HH
0,3,0,0.7499,1,Dual,HH
0,3,0,0.7681,1,Dual,HH
0,3,1,0.7892,1,Dual,HH
0,3,1,0.886,1,Dual,HH
0,3,1,0.6502,1,Dual,HH
0,3,1,0.5564,1,Dual,HH
0,3,1,0.8898,1,Dual,HH
0,3,0,0.3107,1,Delay,HL
0,3,0,0.3919,1,Delay,HL
0,3,0,0.5607,1,Delay,HL
0,3,0,0.413,1,Delay,HL
0,3,0,0.4758,1,Delay,HL
0,3,0,0.454,1,Delay,HL
0,3,0,0.3901,1,Delay,HL
0,3,0,0.4743,1,Delay,HL
0,3,0,0.6107,1,Delay,HL
0,3,0,0.8729,1,Delay,HL
0,3,0,0.5191,1,Delay,HL
0,3,0,0.5102,1,Delay,HL
0,3,0,0.3985,1,Delay,HL
0,3,0,0.4087,1,Delay,HL
0,3,0,0.4193,1,Delay,HL
0,3,0,0.3084,1,Delay,HL
0,3,0,0.6625,1,Delay,HL
0,3,0,0.5697,1,Delay,HL
0,3,0,0.439,1,Delay,HL
0,3,0,0.3802,1,Delay,HL
0,3,0,0.5174,1,Delay,HL
0,3,0,0.5214,1,Delay,HL
0,3,0,0.3988,1,Delay,HL
0,3,0,0.4409,1,Delay,HL
0,3,0,0.4003,1,Delay,HL
0,3,0,0.5605,1,Delay,HL
0,3,0,0.4197,1,Delay,HL
0,3,0,0.4318,1,Delay,HL
0,3,0,0.3151,1,Delay,HL
0,3,0,0.4253,1,Delay,HL
0,3,0,0.5116,1,Delay,HL
0,3,0,0.5118,1,Delay,HL
0,3,0,0.3999,1,Delay,HL
0,3,0,0.497,1,Delay,HL
0,3,0,0.3996,1,Delay,HL
0,3,0,0.4278,1,Delay,HL
0,3,0,0.6009,1,Delay,HL
0,3,0,0.5261,1,Delay,HL
0,3,0,0.3842,1,Delay,HL
0,3,0,0.3254,1,Delay,HL
0,3,0,0.5069,1,Delay,HL
0,3,0,0.4589,1,Delay,HL
0,3,0,0.5028,1,Delay,HL
0,3,0,0.431,1,Delay,HL
0,3,0,0.4512,1,Delay,HL
0,3,0,0.4173,1,Delay,HL
0,3,0,0.4565,1,Delay,HL
0,3,0,0.5807,1,Delay,HL
0,3,0,0.6763,1,Switch,LH
0,3,1,0.7764,1,Switch,LH
0,3,1,0.6497,1,Switch,LH
0,3,1,0.5968,1,Switch,LH
0,3,0,0.3572,1,Switch,LH
0,3,0,0.3763,1,Switch,LH
0,3,0,0.6935,1,Switch,LH
0,3,0,0.5716,1,Switch,LH
0,3,1,0.5335,1,Switch,LH
0,3,0,0.7016,1,Switch,LH
0,3,1,0.4308,1,Switch,LH
0,3,1,0.4509,1,Switch,LH
0,3,0,0.684,1,Switch,LH
0,3,1,0.5552,1,Switch,LH
0,3,0,0.6494,1,Switch,LH
0,3,1,0.5964,1,Switch,LH
0,3,0,0.5828,1,Switch,LH
0,3,1,0.4319,1,Switch,LH
0,3,0,0.6512,1,Switch,LH
0,3,0,0.8123,1,Switch,LH
0,3,1,0.6275,1,Switch,LH
0,3,0,0.8167,1,Switch,LH
0,3,0,0.448,1,Switch,LH
0,3,0,0.4072,1,Switch,LH
0,3,0,0.7076,1,Switch,LH
0,3,1,0.5207,1,Switch,LH
0,3,1,0.4898,1,Switch,LH
0,3,1,0.6529,1,Switch,LH
0,3,1,0.5814,1,Switch,LH
0,3,1,0.6055,1,Switch,LH
0,3,0,1.0157,1,Switch,LH
0,3,0,1.1829,1,Switch,LH
0,3,0,0.6242,1,Switch,LH
0,3,1,0.6593,1,Switch,LH
0,3,0,0.8831,1,Switch,LH
0,3,0,0.3693,1,Switch,LH
0,3,0,0.4176,1,Switch,LH
0,3,0,0.4817,1,Switch,LH
0,3,0,0.5767,1,Switch,LH
0,3,1,0.5718,1,Switch,LH
0,3,0,0.596,1,Switch,LH
0,3,0,0.5261,1,Switch,LH
0,3,1,0.5161,1,Switch,LH
0,3,1,0.6853,1,Switch,LH
0,3,1,0.5165,1,Switch,LH
0,3,1,0.5707,1,Switch,LH
0,3,0,0.759,1,Switch,LH
0,3,1,0.498,1,Switch,LH
0,3,0,1.1649,1,Base,LL
0,3,0,0.6651,1,Base,LL
0,3,1,0.6963,1,Base,LL
0,3,0,0.5694,1,Base,LL
0,3,1,0.6859,1,Base,LL
0,3,1,0.885,1,Base,LL
0,3,1,0.5748,1,Base,LL
0,3,1,0.52,1,Base,LL
0,3,1,0.4391,1,Base,LL
0,3,0,0.6193,1,Base,LL
0,3,0,0.669,1,Base,LL
0,3,1,0.5293,1,Base,LL
0,3,1,0.5729,1,Base,LL
0,3,0,0.8941,1,Base,LL
0,3,1,0.5823,1,Base,LL
0,3,1,0.5574,1,Base,LL
0,3,1,0.626,1,Base,LL
0,3,0,0.6402,1,Base,LL
0,3,1,0.6793,1,Base,LL
0,3,0,0.6145,1,Base,LL
0,3,0,0.675,1,Base,LL
0,3,0,0.6221,1,Base,LL
0,3,1,0.8112,1,Base,LL
0,3,1,0.6973,1,Base,LL
0,3,0,0.6143,1,Base,LL
0,3,1,0.4444,1,Base,LL
0,3,1,0.6036,1,Base,LL
0,3,1,0.5027,1,Base,LL
0,3,0,0.5768,1,Base,LL
0,3,1,0.6058,1,Base,LL
0,3,0,0.554,1,Base,LL
0,3,1,0.5381,1,Base,LL
0,3,1,0.6271,1,Base,LL
0,3,1,0.4383,1,Base,LL
0,3,0,0.5137,1,Base,LL
0,3,0,0.631,1,Base,LL
0,3,0,0.6348,1,Base,LL
0,3,0,0.749,1,Base,LL
0,3,1,0.5825,1,Base,LL
0,3,0,0.5396,1,Base,LL
0,3,1,0.5204,1,Base,LL
0,3,1,0.4645,1,Base,LL
0,3,1,0.7893,1,Base,LL
0,3,0,0.6725,1,Base,LL
0,3,0,0.8666,1,Base,LL
0,3,0,0.6538,1,Base,LL
0,3,0,0.677,1,Base,LL
0,3,1,0.7361,1,Base,LL
0,4,0,0.7179,1,Dual,HH
0,4,1,0.56,1,Dual,HH
0,4,0,0.5191,1,Dual,HH
0,4,0,1.1483,1,Dual,HH
0,4,0,1.8728,1,Dual,HH
0,4,1,1.169,1,Dual,HH
0,4,0,0.6853,1,Dual,HH
0,4,1,0.6005,1,Dual,HH
0,4,1,0.5566,1,Dual,HH
0,4,1,0.9888,1,Dual,HH
0,4,1,1.2604,1,Dual,HH
0,4,0,1.3176,1,Dual,HH
0,4,0,0.854,1,Dual,HH
0,4,0,0.6932,1,Dual,HH
0,4,1,0.7496,1,Dual,HH
0,4,1,0.6407,1,Dual,HH
0,4,0,0.7115,1,Dual,HH
0,4,1,0.7416,1,Dual,HH
0,4,1,0.529,1,Dual,HH
0,4,0,0.5971,1,Dual,HH
0,4,0,0.6123,1,Dual,HH
0,4,1,0.8674,1,Dual,HH
0,4,0,0.4668,1,Dual,HH
0,4,1,0.3939,1,Dual,HH
0,4,1,1.0516,1,Dual,HH
0,4,0,0.6488,1,Dual,HH
0,4,0,0.584,1,Dual,HH
0,4,0,0.5391,1,Dual,HH
0,4,0,0.5721,1,Dual,HH
0,4,0,0.5993,1,Dual,HH
0,4,1,0.5365,1,Dual,HH
0,4,0,0.5426,1,Dual,HH
0,4,0,0.4004,1,Dual,HH
0,4,1,0.3735,1,Dual,HH
0,4,1,0.5802,1,Dual,HH
0,4,1,0.4393,1,Dual,HH
0,4,0,0.5025,1,Dual,HH
0,4,0,0.9586,1,Dual,HH
0,4,1,0.355,1,Dual,HH
0,4,1,0.6221,0,Dual,HH
0,4,1,0.474,1,Dual,HH
0,4,0,0.5431,1,Dual,HH
0,4,1,0.8283,1,Dual,HH
0,4,1,0.4923,1,Dual,HH
0,4,0,1.0353,1,Dual,HH
0,4,0,0.9215,1,Dual,HH
0,4,1,0.6116,1,Dual,HH
0,4,0,0.5998,1,Dual,HH
0,4,0,0.4143,1,Delay,HL
0,4,0,0.3665,1,Delay,HL
0,4,0,0.4175,1,Delay,HL
0,4,0,0.3906,1,Delay,HL
0,4,0,0.4045,1,Delay,HL
0,4,0,0.3747,1,Delay,HL
0,4,0,0.4128,1,Delay,HL
0,4,0,0.4849,1,Delay,HL
0,4,0,0.4302,1,Delay,HL
0,4,0,0.4233,1,Delay,HL
0,4,0,0.3896,1,Delay,HL
0,4,0,0.3977,1,Delay,HL
0,4,0,0.3689,1,Delay,HL
0,4,0,0.45,1,Delay,HL
0,4,0,0.5119,1,Delay,HL
0,4,0,0.5461,1,Delay,HL
0,4,0,0.5932,1,Delay,HL
0,4,0,0.5294,1,Delay,HL
0,4,0,0.4167,1,Delay,HL
0,4,0,0.5758,1,Delay,HL
0,4,0,0.533,1,Delay,HL
0,4,0,0.4351,1,Delay,HL
0,4,0,0.3627,1,Delay,HL
0,4,0,0.3399,1,Delay,HL
0,4,0,0.2638,1,Delay,HL
0,4,0,0.35,1,Delay,HL
0,4,0,0.4651,1,Delay,HL
0,4,0,0.3653,1,Delay,HL
0,4,0,0.312,1,Delay,HL
0,4,0,0.3132,1,Delay,HL
0,4,0,0.3536,1,Delay,HL
0,4,0,0.2568,1,Delay,HL
0,4,0,0.3949,1,Delay,HL
0,4,0,0.3521,1,Delay,HL
0,4,0,0.3546,1,Delay,HL
0,4,0,0.3247,1,Delay,HL
0,4,0,0.3439,1,Delay,HL
0,4,0,0.3561,1,Delay,HL
0,4,0,0.2703,1,Delay,HL
0,4,0,0.2975,1,Delay,HL
0,4,0,0.3399,1,Delay,HL
0,4,0,0.347,1,Delay,HL
0,4,0,0.3772,1,Delay,HL
0,4,0,0.3603,1,Delay,HL
0,4,0,0.3504,1,Delay,HL
0,4,0,0.3876,1,Delay,HL
0,4,0,0.3759,1,Delay,HL
0,4,0,0.3779,1,Delay,HL
0,4,1,0.5981,1,Switch,LH
0,4,0,0.8842,1,Switch,LH
0,4,1,0.6194,1,Switch,LH
0,4,1,0.6995,1,Switch,LH
0,4,0,0.4449,1,Switch,LH
0,4,0,0.4431,1,Switch,LH
0,4,1,0.3963,1,Switch,LH
0,4,1,0.4315,1,Switch,LH
0,4,1,0.5463,1,Switch,LH
0,4,1,0.4874,1,Switch,LH
0,4,0,0.6357,1,Switch,LH
0,4,1,0.5038,1,Switch,LH
0,4,1,0.5743,1,Switch,LH
0,4,1,0.5916,1,Switch,LH
0,4,1,0.4797,1,Switch,LH
0,4,0,0.6329,1,Switch,LH
0,4,1,0.4264,1,Switch,LH
0,4,1,0.4704,1,Switch,LH
0,4,0,1.4561,1,Switch,LH
0,4,0,0.9893,1,Switch,LH
0,4,1,0.6615,1,Switch,LH
0,4,0,0.6287,1,Switch,LH
0,4,0,0.435,1,Switch,LH
0,4,0,0.4103,1,Switch,LH
0,4,1,0.4793,1,Switch,LH
0,4,1,0.4824,1,Switch,LH
0,4,1,0.4287,1,Switch,LH
0,4,0,0.6179,1,Switch,LH
0,4,1,0.4464,1,Switch,LH
0,4,1,0.3206,1,Switch,LH
0,4,1,0.4447,1,Switch,LH
0,4,1,0.3739,1,Switch,LH
0,4,0,0.4748,1,Switch,LH
0,4,0,0.5721,1,Switch,LH
0,4,0,0.267,1,Switch,LH
0,4,0,0.368,1,Switch,LH
0,4,0,0.2696,1,Switch,LH
0,4,0,0.4047,1,Switch,LH
0,4,0,0.4123,1,Switch,LH
